0,500.8751678466797,291.28987312316895
1,500.8751678466797,291.28987312316895
2,500.4075622558594,290.96466064453125
3,500.04783630371094,290.7916259765625
4,500.07904052734375,291.5071964263916
5,500.35404205322266,291.16567611694336
6,500.74363708496094,291.4985918998718
7,500.859375,291.56723499298096
8,500.8475875854492,291.4566421508789
9,500.79193115234375,291.4273738861084
10,500.76133728027344,291.4522647857666
11,500.72898864746094,291.4896869659424
12,500.7567596435547,291.33373260498047
13,500.6692123413086,291.34875297546387
14,500.73009490966797,291.276912689209
15,500.62904357910156,291.2282466888428
16,500.57228088378906,291.14057064056396
17,500.5031967163086,291.05892419815063
18,500.69969177246094,291.15378856658936
19,500.77972412109375,291.24011278152466
20,500.97900390625,291.20612382888794
21,500.89305877685547,291.2123465538025
22,500.9103775024414,291.23438358306885
23,500.83465576171875,291.0280251502991
24,500.76744079589844,290.9934139251709
25,500.6664276123047,290.9496831893921
26,500.7801055908203,290.94815969467163
27,501.2152862548828,291.16601943969727
28,501.64981842041016,291.331307888031
29,502.04132080078125,291.49964332580566
30,501.798095703125,291.396689414978
31,501.2339401245117,291.1769413948059
32,500.8539581298828,290.9095788002014
33,500.8509063720703,290.94603538513184
34,500.8997344970703,291.01229667663574
35,501.3113021850586,291.1671781539917
36,501.6126251220703,291.3635802268982
37,501.40403747558594,291.24826669692993
38,501.01051330566406,291.133553981781
39,500.7122039794922,290.92432022094727
40,501.07444763183594,291.1966824531555
41,501.519775390625,291.4222455024719
42,502.0668029785156,291.6562843322754
43,502.4669647216797,291.7698383331299
44,502.9138946533203,292.1269154548645
45,503.16673278808594,292.31494903564453
46,502.82012939453125,292.120521068573
47,502.0890808105469,290.8297348022461
48,500.41282653808594,285.2966380119324
49,500.7526397705078,285.6854295730591
50,501.30130767822266,285.9624695777893
51,501.30577087402344,286.16689682006836
52,501.37786865234375,286.0849928855896
53,501.0533905029297,286.8205189704895
54,500.5387878417969,287.66406297683716
55,500.5674743652344,287.9452443122864
56,500.51280975341797,287.90640592575073
57,500.60386657714844,287.90050506591797
58,500.6050491333008,287.7502369880676
59,500.53340911865234,287.8579115867615
60,500.6488800048828,287.91046142578125
61,500.55423736572266,287.82315015792847
62,500.6427764892578,287.8618812561035
63,500.61161041259766,287.8404235839844
64,501.43028259277344,286.33349418640137
65,502.6974868774414,283.61030101776123
66,504.09156799316406,280.90590476989746
67,504.0614318847656,277.92770862579346
68,503.2305908203125,273.8491415977478
69,501.99649810791016,268.75970363616943
70,500.4769515991211,262.3211359977722
71,498.89183044433594,255.3334879875183
72,498.40076446533203,248.11974048614502
73,498.9221954345703,241.43101930618286
74,499.44969177246094,235.11531829833984
75,498.86531829833984,228.31907272338867
76,498.3231735229492,220.9223985671997
77,497.83390045166016,213.10230016708374
78,496.9870376586914,205.93902111053467
79,495.1647186279297,198.86281728744507
80,490.92430114746094,190.8603072166443
81,482.9094696044922,181.82617664337158
82,473.3039093017578,173.11107873916626
83,464.7536087036133,165.17404675483704
84,458.0708312988281,157.1135151386261
85,452.16041564941406,148.25436115264893
86,449.58072662353516,139.66464042663574
87,449.6337127685547,132.2327756881714
88,451.85211181640625,125.8708655834198
89,457.48870849609375,119.26424145698547
90,465.2291488647461,113.1233561038971
91,469.4973373413086,109.08397078514099
92,470.3974914550781,107.97232389450073
93,470.4624557495117,107.992182970047
94,470.457763671875,107.99295544624329
95,470.9790802001953,109.03358817100525
96,470.9780502319336,112.73621678352356
97,470.3194808959961,118.65816950798035
98,468.2880401611328,125.97207069396973
99,466.5696716308594,134.81674075126648
100,468.14903259277344,144.6767556667328
101,470.4859161376953,154.0391993522644
102,470.97705841064453,163.90820503234863
103,472.61356353759766,174.78854298591614
104,474.6155548095703,187.27142572402954
105,474.51507568359375,200.87563276290894
106,474.53269958496094,217.01442003250122
107,473.4607696533203,234.94623184204102
108,471.0711669921875,255.07185459136963
109,471.81617736816406,275.1944947242737
110,473.6260223388672,294.0691566467285
111,476.29100799560547,313.07466745376587
112,481.4874267578125,333.1056833267212
113,489.00218963623047,352.0219087600708
114,498.7088394165039,369.03741359710693
115,510.5643844604492,384.8050260543823
116,523.264274597168,397.6819896697998
117,536.8767166137695,407.54955768585205
118,549.764404296875,413.386173248291
119,560.319709777832,414.3640422821045
120,571.8444061279297,411.54064178466797
121,583.2704544067383,405.77436447143555
122,592.3835372924805,397.8215503692627
123,599.2453765869141,388.4229612350464
124,607.4069213867188,375.7840061187744
125,612.791748046875,361.7168712615967
126,614.9495697021484,346.7076373100281
127,615.9585571289062,329.1487169265747
128,612.2576904296875,312.5207591056824
129,605.2668380737305,296.2677311897278
130,598.1843948364258,279.01009798049927
131,587.2507858276367,261.8673062324524
132,572.0149612426758,246.992290019989
